"","IC","Model","marg","N","J","TAU0","TAU1","G10","G20","p_choose"
"2591","WAIC",4,50,10,0.16,0.16,0.2,0.2,1,0
"2592","LOO",4,50,10,0.16,0.16,0.2,0.2,1,0
"2593","DIC",5,50,10,0.16,0.16,0.2,0.2,1,0.05
"2594","WAIC",5,50,10,0.16,0.16,0.2,0.2,1,0.05
"2595","LOO",5,50,10,0.16,0.16,0.2,0.2,1,0.05
"2596","DIC",1,70,10,0.16,0.16,0.2,0.2,1,0.99
"2597","WAIC",1,70,10,0.16,0.16,0.2,0.2,1,0.98
"2598","LOO",1,70,10,0.16,0.16,0.2,0.2,1,0.98
"2599","DIC",2,70,10,0.16,0.16,0.2,0.2,1,0
"2600","WAIC",2,70,10,0.16,0.16,0.2,0.2,1,0
"2601","LOO",2,70,10,0.16,0.16,0.2,0.2,1,0
"2602","DIC",3,70,10,0.16,0.16,0.2,0.2,1,0
"2603","WAIC",3,70,10,0.16,0.16,0.2,0.2,1,0
"2604","LOO",3,70,10,0.16,0.16,0.2,0.2,1,0
"2605","DIC",4,70,10,0.16,0.16,0.2,0.2,1,0
"2606","WAIC",4,70,10,0.16,0.16,0.2,0.2,1,0
"2607","LOO",4,70,10,0.16,0.16,0.2,0.2,1,0
"2608","DIC",5,70,10,0.16,0.16,0.2,0.2,1,0.01
"2609","WAIC",5,70,10,0.16,0.16,0.2,0.2,1,0.02
"2610","LOO",5,70,10,0.16,0.16,0.2,0.2,1,0.02
"2611","DIC",1,20,50,0.16,0.16,0.2,0.2,1,0.98
"2612","WAIC",1,20,50,0.16,0.16,0.2,0.2,1,0.98
"2613","LOO",1,20,50,0.16,0.16,0.2,0.2,1,0.97
"2614","DIC",2,20,50,0.16,0.16,0.2,0.2,1,0
"2615","WAIC",2,20,50,0.16,0.16,0.2,0.2,1,0
"2616","LOO",2,20,50,0.16,0.16,0.2,0.2,1,0
"2617","DIC",3,20,50,0.16,0.16,0.2,0.2,1,0
"2618","WAIC",3,20,50,0.16,0.16,0.2,0.2,1,0
"2619","LOO",3,20,50,0.16,0.16,0.2,0.2,1,0
"2620","DIC",4,20,50,0.16,0.16,0.2,0.2,1,0
"2621","WAIC",4,20,50,0.16,0.16,0.2,0.2,1,0
"2622","LOO",4,20,50,0.16,0.16,0.2,0.2,1,0
"2623","DIC",5,20,50,0.16,0.16,0.2,0.2,1,0.02
"2624","WAIC",5,20,50,0.16,0.16,0.2,0.2,1,0.02
"2625","LOO",5,20,50,0.16,0.16,0.2,0.2,1,0.03
"2626","DIC",1,50,50,0.16,0.16,0.2,0.2,1,0.99
"2627","WAIC",1,50,50,0.16,0.16,0.2,0.2,1,0.97
"2628","LOO",1,50,50,0.16,0.16,0.2,0.2,1,0.97
"2629","DIC",2,50,50,0.16,0.16,0.2,0.2,1,0
"2630","WAIC",2,50,50,0.16,0.16,0.2,0.2,1,0
"2631","LOO",2,50,50,0.16,0.16,0.2,0.2,1,0
"2632","DIC",3,50,50,0.16,0.16,0.2,0.2,1,0
"2633","WAIC",3,50,50,0.16,0.16,0.2,0.2,1,0
"2634","LOO",3,50,50,0.16,0.16,0.2,0.2,1,0
"2635","DIC",4,50,50,0.16,0.16,0.2,0.2,1,0
"2636","WAIC",4,50,50,0.16,0.16,0.2,0.2,1,0
"2637","LOO",4,50,50,0.16,0.16,0.2,0.2,1,0
"2638","DIC",5,50,50,0.16,0.16,0.2,0.2,1,0.01
"2639","WAIC",5,50,50,0.16,0.16,0.2,0.2,1,0.03
"2640","LOO",5,50,50,0.16,0.16,0.2,0.2,1,0.03
"2641","DIC",1,70,50,0.16,0.16,0.2,0.2,1,0.94
"2642","WAIC",1,70,50,0.16,0.16,0.2,0.2,1,0.95
"2643","LOO",1,70,50,0.16,0.16,0.2,0.2,1,0.95
"2644","DIC",2,70,50,0.16,0.16,0.2,0.2,1,0
"2645","WAIC",2,70,50,0.16,0.16,0.2,0.2,1,0
"2646","LOO",2,70,50,0.16,0.16,0.2,0.2,1,0
"2647","DIC",3,70,50,0.16,0.16,0.2,0.2,1,0
"2648","WAIC",3,70,50,0.16,0.16,0.2,0.2,1,0
"2649","LOO",3,70,50,0.16,0.16,0.2,0.2,1,0
"2650","DIC",4,70,50,0.16,0.16,0.2,0.2,1,0
"2651","WAIC",4,70,50,0.16,0.16,0.2,0.2,1,0
"2652","LOO",4,70,50,0.16,0.16,0.2,0.2,1,0
"2653","DIC",5,70,50,0.16,0.16,0.2,0.2,1,0.06
"2654","WAIC",5,70,50,0.16,0.16,0.2,0.2,1,0.05
"2655","LOO",5,70,50,0.16,0.16,0.2,0.2,1,0.05
"2656","DIC",1,20,100,0.16,0.16,0.2,0.2,1,0.98
"2657","WAIC",1,20,100,0.16,0.16,0.2,0.2,1,0.98
"2658","LOO",1,20,100,0.16,0.16,0.2,0.2,1,0.98
"2659","DIC",2,20,100,0.16,0.16,0.2,0.2,1,0
"2660","WAIC",2,20,100,0.16,0.16,0.2,0.2,1,0
"2661","LOO",2,20,100,0.16,0.16,0.2,0.2,1,0
"2662","DIC",3,20,100,0.16,0.16,0.2,0.2,1,0
"2663","WAIC",3,20,100,0.16,0.16,0.2,0.2,1,0
"2664","LOO",3,20,100,0.16,0.16,0.2,0.2,1,0
"2665","DIC",4,20,100,0.16,0.16,0.2,0.2,1,0
"2666","WAIC",4,20,100,0.16,0.16,0.2,0.2,1,0
"2667","LOO",4,20,100,0.16,0.16,0.2,0.2,1,0
"2668","DIC",5,20,100,0.16,0.16,0.2,0.2,1,0.02
"2669","WAIC",5,20,100,0.16,0.16,0.2,0.2,1,0.02
"2670","LOO",5,20,100,0.16,0.16,0.2,0.2,1,0.02
"2671","DIC",1,50,100,0.16,0.16,0.2,0.2,1,0.96
"2672","WAIC",1,50,100,0.16,0.16,0.2,0.2,1,0.98
"2673","LOO",1,50,100,0.16,0.16,0.2,0.2,1,0.98
"2674","DIC",2,50,100,0.16,0.16,0.2,0.2,1,0
"2675","WAIC",2,50,100,0.16,0.16,0.2,0.2,1,0
"2676","LOO",2,50,100,0.16,0.16,0.2,0.2,1,0
"2677","DIC",3,50,100,0.16,0.16,0.2,0.2,1,0.01
"2678","WAIC",3,50,100,0.16,0.16,0.2,0.2,1,0
"2679","LOO",3,50,100,0.16,0.16,0.2,0.2,1,0
"2680","DIC",4,50,100,0.16,0.16,0.2,0.2,1,0
"2681","WAIC",4,50,100,0.16,0.16,0.2,0.2,1,0
"2682","LOO",4,50,100,0.16,0.16,0.2,0.2,1,0
"2683","DIC",5,50,100,0.16,0.16,0.2,0.2,1,0.03
"2684","WAIC",5,50,100,0.16,0.16,0.2,0.2,1,0.02
"2685","LOO",5,50,100,0.16,0.16,0.2,0.2,1,0.02
"2686","DIC",1,70,100,0.16,0.16,0.2,0.2,1,0.99
"2687","WAIC",1,70,100,0.16,0.16,0.2,0.2,1,0.99
"2688","LOO",1,70,100,0.16,0.16,0.2,0.2,1,0.99
"2689","DIC",2,70,100,0.16,0.16,0.2,0.2,1,0
"2690","WAIC",2,70,100,0.16,0.16,0.2,0.2,1,0
"2691","LOO",2,70,100,0.16,0.16,0.2,0.2,1,0
"2692","DIC",3,70,100,0.16,0.16,0.2,0.2,1,0
"2693","WAIC",3,70,100,0.16,0.16,0.2,0.2,1,0
"2694","LOO",3,70,100,0.16,0.16,0.2,0.2,1,0
"2695","DIC",4,70,100,0.16,0.16,0.2,0.2,1,0
"2696","WAIC",4,70,100,0.16,0.16,0.2,0.2,1,0
"2697","LOO",4,70,100,0.16,0.16,0.2,0.2,1,0
"2698","DIC",5,70,100,0.16,0.16,0.2,0.2,1,0.01
"2699","WAIC",5,70,100,0.16,0.16,0.2,0.2,1,0.01
"2700","LOO",5,70,100,0.16,0.16,0.2,0.2,1,0.01
"2701","DIC",1,20,10,0.04,0.04,0.4,0.2,1,0.28
"2702","WAIC",1,20,10,0.04,0.04,0.4,0.2,1,0.31
"2703","LOO",1,20,10,0.04,0.04,0.4,0.2,1,0.31
"2704","DIC",2,20,10,0.04,0.04,0.4,0.2,1,0.69
"2705","WAIC",2,20,10,0.04,0.04,0.4,0.2,1,0.64
"2706","LOO",2,20,10,0.04,0.04,0.4,0.2,1,0.64
"2707","DIC",3,20,10,0.04,0.04,0.4,0.2,1,0
"2708","WAIC",3,20,10,0.04,0.04,0.4,0.2,1,0
"2709","LOO",3,20,10,0.04,0.04,0.4,0.2,1,0
"2710","DIC",4,20,10,0.04,0.04,0.4,0.2,1,0.02
"2711","WAIC",4,20,10,0.04,0.04,0.4,0.2,1,0.04
"2712","LOO",4,20,10,0.04,0.04,0.4,0.2,1,0.04
"2713","DIC",5,20,10,0.04,0.04,0.4,0.2,1,0.01
"2714","WAIC",5,20,10,0.04,0.04,0.4,0.2,1,0.01
"2715","LOO",5,20,10,0.04,0.04,0.4,0.2,1,0.01
"2716","DIC",1,50,10,0.04,0.04,0.4,0.2,1,0.65
"2717","WAIC",1,50,10,0.04,0.04,0.4,0.2,1,0.66
"2718","LOO",1,50,10,0.04,0.04,0.4,0.2,1,0.66
"2719","DIC",2,50,10,0.04,0.04,0.4,0.2,1,0.34
"2720","WAIC",2,50,10,0.04,0.04,0.4,0.2,1,0.32
"2721","LOO",2,50,10,0.04,0.04,0.4,0.2,1,0.32
"2722","DIC",3,50,10,0.04,0.04,0.4,0.2,1,0
"2723","WAIC",3,50,10,0.04,0.04,0.4,0.2,1,0
"2724","LOO",3,50,10,0.04,0.04,0.4,0.2,1,0
"2725","DIC",4,50,10,0.04,0.04,0.4,0.2,1,0
"2726","WAIC",4,50,10,0.04,0.04,0.4,0.2,1,0
"2727","LOO",4,50,10,0.04,0.04,0.4,0.2,1,0
"2728","DIC",5,50,10,0.04,0.04,0.4,0.2,1,0.01
"2729","WAIC",5,50,10,0.04,0.04,0.4,0.2,1,0.02
"2730","LOO",5,50,10,0.04,0.04,0.4,0.2,1,0.02
"2731","DIC",1,70,10,0.04,0.04,0.4,0.2,1,0.72
"2732","WAIC",1,70,10,0.04,0.04,0.4,0.2,1,0.71
"2733","LOO",1,70,10,0.04,0.04,0.4,0.2,1,0.7
"2734","DIC",2,70,10,0.04,0.04,0.4,0.2,1,0.26
"2735","WAIC",2,70,10,0.04,0.04,0.4,0.2,1,0.27
"2736","LOO",2,70,10,0.04,0.04,0.4,0.2,1,0.27
"2737","DIC",3,70,10,0.04,0.04,0.4,0.2,1,0
"2738","WAIC",3,70,10,0.04,0.04,0.4,0.2,1,0
"2739","LOO",3,70,10,0.04,0.04,0.4,0.2,1,0
"2740","DIC",4,70,10,0.04,0.04,0.4,0.2,1,0
"2741","WAIC",4,70,10,0.04,0.04,0.4,0.2,1,0
"2742","LOO",4,70,10,0.04,0.04,0.4,0.2,1,0
"2743","DIC",5,70,10,0.04,0.04,0.4,0.2,1,0.02
"2744","WAIC",5,70,10,0.04,0.04,0.4,0.2,1,0.02
"2745","LOO",5,70,10,0.04,0.04,0.4,0.2,1,0.03
"2746","DIC",1,20,50,0.04,0.04,0.4,0.2,1,0.93
"2747","WAIC",1,20,50,0.04,0.04,0.4,0.2,1,0.93
"2748","LOO",1,20,50,0.04,0.04,0.4,0.2,1,0.91
"2749","DIC",2,20,50,0.04,0.04,0.4,0.2,1,0.05
"2750","WAIC",2,20,50,0.04,0.04,0.4,0.2,1,0.05
"2751","LOO",2,20,50,0.04,0.04,0.4,0.2,1,0.05
"2752","DIC",3,20,50,0.04,0.04,0.4,0.2,1,0
"2753","WAIC",3,20,50,0.04,0.04,0.4,0.2,1,0
"2754","LOO",3,20,50,0.04,0.04,0.4,0.2,1,0
"2755","DIC",4,20,50,0.04,0.04,0.4,0.2,1,0
"2756","WAIC",4,20,50,0.04,0.04,0.4,0.2,1,0
"2757","LOO",4,20,50,0.04,0.04,0.4,0.2,1,0
"2758","DIC",5,20,50,0.04,0.04,0.4,0.2,1,0.02
"2759","WAIC",5,20,50,0.04,0.04,0.4,0.2,1,0.02
"2760","LOO",5,20,50,0.04,0.04,0.4,0.2,1,0.04
"2761","DIC",1,50,50,0.04,0.04,0.4,0.2,1,0.96
"2762","WAIC",1,50,50,0.04,0.04,0.4,0.2,1,0.96
"2763","LOO",1,50,50,0.04,0.04,0.4,0.2,1,0.96
"2764","DIC",2,50,50,0.04,0.04,0.4,0.2,1,0
"2765","WAIC",2,50,50,0.04,0.04,0.4,0.2,1,0
"2766","LOO",2,50,50,0.04,0.04,0.4,0.2,1,0
"2767","DIC",3,50,50,0.04,0.04,0.4,0.2,1,0
"2768","WAIC",3,50,50,0.04,0.04,0.4,0.2,1,0
"2769","LOO",3,50,50,0.04,0.04,0.4,0.2,1,0
"2770","DIC",4,50,50,0.04,0.04,0.4,0.2,1,0
"2771","WAIC",4,50,50,0.04,0.04,0.4,0.2,1,0
"2772","LOO",4,50,50,0.04,0.04,0.4,0.2,1,0
"2773","DIC",5,50,50,0.04,0.04,0.4,0.2,1,0.04
"2774","WAIC",5,50,50,0.04,0.04,0.4,0.2,1,0.04
"2775","LOO",5,50,50,0.04,0.04,0.4,0.2,1,0.04
"2776","DIC",1,70,50,0.04,0.04,0.4,0.2,1,0.95
"2777","WAIC",1,70,50,0.04,0.04,0.4,0.2,1,0.94
"2778","LOO",1,70,50,0.04,0.04,0.4,0.2,1,0.94
"2779","DIC",2,70,50,0.04,0.04,0.4,0.2,1,0
"2780","WAIC",2,70,50,0.04,0.04,0.4,0.2,1,0
"2781","LOO",2,70,50,0.04,0.04,0.4,0.2,1,0
"2782","DIC",3,70,50,0.04,0.04,0.4,0.2,1,0
"2783","WAIC",3,70,50,0.04,0.04,0.4,0.2,1,0
"2784","LOO",3,70,50,0.04,0.04,0.4,0.2,1,0
"2785","DIC",4,70,50,0.04,0.04,0.4,0.2,1,0
"2786","WAIC",4,70,50,0.04,0.04,0.4,0.2,1,0
"2787","LOO",4,70,50,0.04,0.04,0.4,0.2,1,0
"2788","DIC",5,70,50,0.04,0.04,0.4,0.2,1,0.05
"2789","WAIC",5,70,50,0.04,0.04,0.4,0.2,1,0.06
"2790","LOO",5,70,50,0.04,0.04,0.4,0.2,1,0.06
"2791","DIC",1,20,100,0.04,0.04,0.4,0.2,1,0.97
"2792","WAIC",1,20,100,0.04,0.04,0.4,0.2,1,0.98
"2793","LOO",1,20,100,0.04,0.04,0.4,0.2,1,0.98
"2794","DIC",2,20,100,0.04,0.04,0.4,0.2,1,0
"2795","WAIC",2,20,100,0.04,0.04,0.4,0.2,1,0
"2796","LOO",2,20,100,0.04,0.04,0.4,0.2,1,0
"2797","DIC",3,20,100,0.04,0.04,0.4,0.2,1,0.01
"2798","WAIC",3,20,100,0.04,0.04,0.4,0.2,1,0
"2799","LOO",3,20,100,0.04,0.04,0.4,0.2,1,0
"2800","DIC",4,20,100,0.04,0.04,0.4,0.2,1,0
"2801","WAIC",4,20,100,0.04,0.04,0.4,0.2,1,0
"2802","LOO",4,20,100,0.04,0.04,0.4,0.2,1,0
"2803","DIC",5,20,100,0.04,0.04,0.4,0.2,1,0.02
"2804","WAIC",5,20,100,0.04,0.04,0.4,0.2,1,0.02
"2805","LOO",5,20,100,0.04,0.04,0.4,0.2,1,0.02
"2806","DIC",1,50,100,0.04,0.04,0.4,0.2,1,0.98
"2807","WAIC",1,50,100,0.04,0.04,0.4,0.2,1,0.98
"2808","LOO",1,50,100,0.04,0.04,0.4,0.2,1,0.98
"2809","DIC",2,50,100,0.04,0.04,0.4,0.2,1,0
"2810","WAIC",2,50,100,0.04,0.04,0.4,0.2,1,0
"2811","LOO",2,50,100,0.04,0.04,0.4,0.2,1,0
"2812","DIC",3,50,100,0.04,0.04,0.4,0.2,1,0
"2813","WAIC",3,50,100,0.04,0.04,0.4,0.2,1,0
"2814","LOO",3,50,100,0.04,0.04,0.4,0.2,1,0
"2815","DIC",4,50,100,0.04,0.04,0.4,0.2,1,0
"2816","WAIC",4,50,100,0.04,0.04,0.4,0.2,1,0
"2817","LOO",4,50,100,0.04,0.04,0.4,0.2,1,0
"2818","DIC",5,50,100,0.04,0.04,0.4,0.2,1,0.02
"2819","WAIC",5,50,100,0.04,0.04,0.4,0.2,1,0.02
"2820","LOO",5,50,100,0.04,0.04,0.4,0.2,1,0.02
"2821","DIC",1,70,100,0.04,0.04,0.4,0.2,1,0.97
"2822","WAIC",1,70,100,0.04,0.04,0.4,0.2,1,0.98
"2823","LOO",1,70,100,0.04,0.04,0.4,0.2,1,0.98
"2824","DIC",2,70,100,0.04,0.04,0.4,0.2,1,0
"2825","WAIC",2,70,100,0.04,0.04,0.4,0.2,1,0
"2826","LOO",2,70,100,0.04,0.04,0.4,0.2,1,0
"2827","DIC",3,70,100,0.04,0.04,0.4,0.2,1,0
"2828","WAIC",3,70,100,0.04,0.04,0.4,0.2,1,0
"2829","LOO",3,70,100,0.04,0.04,0.4,0.2,1,0
"2830","DIC",4,70,100,0.04,0.04,0.4,0.2,1,0
"2831","WAIC",4,70,100,0.04,0.04,0.4,0.2,1,0
"2832","LOO",4,70,100,0.04,0.04,0.4,0.2,1,0
"2833","DIC",5,70,100,0.04,0.04,0.4,0.2,1,0.03
"2834","WAIC",5,70,100,0.04,0.04,0.4,0.2,1,0.02
"2835","LOO",5,70,100,0.04,0.04,0.4,0.2,1,0.02
"2836","DIC",1,20,10,0.16,0.04,0.4,0.2,1,0.33
"2837","WAIC",1,20,10,0.16,0.04,0.4,0.2,1,0.33
"2838","LOO",1,20,10,0.16,0.04,0.4,0.2,1,0.35
"2839","DIC",2,20,10,0.16,0.04,0.4,0.2,1,0.61
"2840","WAIC",2,20,10,0.16,0.04,0.4,0.2,1,0.61
"2841","LOO",2,20,10,0.16,0.04,0.4,0.2,1,0.58
"2842","DIC",3,20,10,0.16,0.04,0.4,0.2,1,0
"2843","WAIC",3,20,10,0.16,0.04,0.4,0.2,1,0
"2844","LOO",3,20,10,0.16,0.04,0.4,0.2,1,0
"2845","DIC",4,20,10,0.16,0.04,0.4,0.2,1,0.04
"2846","WAIC",4,20,10,0.16,0.04,0.4,0.2,1,0.05
"2847","LOO",4,20,10,0.16,0.04,0.4,0.2,1,0.06
"2848","DIC",5,20,10,0.16,0.04,0.4,0.2,1,0.02
"2849","WAIC",5,20,10,0.16,0.04,0.4,0.2,1,0.01
"2850","LOO",5,20,10,0.16,0.04,0.4,0.2,1,0.01
"2851","DIC",1,50,10,0.16,0.04,0.4,0.2,1,0.67
"2852","WAIC",1,50,10,0.16,0.04,0.4,0.2,1,0.66
"2853","LOO",1,50,10,0.16,0.04,0.4,0.2,1,0.66
"2854","DIC",2,50,10,0.16,0.04,0.4,0.2,1,0.32
"2855","WAIC",2,50,10,0.16,0.04,0.4,0.2,1,0.33
"2856","LOO",2,50,10,0.16,0.04,0.4,0.2,1,0.33
"2857","DIC",3,50,10,0.16,0.04,0.4,0.2,1,0
"2858","WAIC",3,50,10,0.16,0.04,0.4,0.2,1,0
"2859","LOO",3,50,10,0.16,0.04,0.4,0.2,1,0
"2860","DIC",4,50,10,0.16,0.04,0.4,0.2,1,0
"2861","WAIC",4,50,10,0.16,0.04,0.4,0.2,1,0
"2862","LOO",4,50,10,0.16,0.04,0.4,0.2,1,0
"2863","DIC",5,50,10,0.16,0.04,0.4,0.2,1,0.01
"2864","WAIC",5,50,10,0.16,0.04,0.4,0.2,1,0.01
"2865","LOO",5,50,10,0.16,0.04,0.4,0.2,1,0.01
"2866","DIC",1,70,10,0.16,0.04,0.4,0.2,1,0.63
"2867","WAIC",1,70,10,0.16,0.04,0.4,0.2,1,0.69
"2868","LOO",1,70,10,0.16,0.04,0.4,0.2,1,0.68
"2869","DIC",2,70,10,0.16,0.04,0.4,0.2,1,0.37
"2870","WAIC",2,70,10,0.16,0.04,0.4,0.2,1,0.31
"2871","LOO",2,70,10,0.16,0.04,0.4,0.2,1,0.31
"2872","DIC",3,70,10,0.16,0.04,0.4,0.2,1,0
"2873","WAIC",3,70,10,0.16,0.04,0.4,0.2,1,0
"2874","LOO",3,70,10,0.16,0.04,0.4,0.2,1,0
"2875","DIC",4,70,10,0.16,0.04,0.4,0.2,1,0
"2876","WAIC",4,70,10,0.16,0.04,0.4,0.2,1,0
"2877","LOO",4,70,10,0.16,0.04,0.4,0.2,1,0
"2878","DIC",5,70,10,0.16,0.04,0.4,0.2,1,0
"2879","WAIC",5,70,10,0.16,0.04,0.4,0.2,1,0
"2880","LOO",5,70,10,0.16,0.04,0.4,0.2,1,0.01
"2881","DIC",1,20,50,0.16,0.04,0.4,0.2,1,0.97
"2882","WAIC",1,20,50,0.16,0.04,0.4,0.2,1,0.97
"2883","LOO",1,20,50,0.16,0.04,0.4,0.2,1,0.96
"2884","DIC",2,20,50,0.16,0.04,0.4,0.2,1,0.01
"2885","WAIC",2,20,50,0.16,0.04,0.4,0.2,1,0.01
"2886","LOO",2,20,50,0.16,0.04,0.4,0.2,1,0.01
"2887","DIC",3,20,50,0.16,0.04,0.4,0.2,1,0
"2888","WAIC",3,20,50,0.16,0.04,0.4,0.2,1,0
"2889","LOO",3,20,50,0.16,0.04,0.4,0.2,1,0
"2890","DIC",4,20,50,0.16,0.04,0.4,0.2,1,0
"2891","WAIC",4,20,50,0.16,0.04,0.4,0.2,1,0
"2892","LOO",4,20,50,0.16,0.04,0.4,0.2,1,0
"2893","DIC",5,20,50,0.16,0.04,0.4,0.2,1,0.02
"2894","WAIC",5,20,50,0.16,0.04,0.4,0.2,1,0.02
"2895","LOO",5,20,50,0.16,0.04,0.4,0.2,1,0.03
"2896","DIC",1,50,50,0.16,0.04,0.4,0.2,1,0.98
"2897","WAIC",1,50,50,0.16,0.04,0.4,0.2,1,0.97
"2898","LOO",1,50,50,0.16,0.04,0.4,0.2,1,0.97
"2899","DIC",2,50,50,0.16,0.04,0.4,0.2,1,0
"2900","WAIC",2,50,50,0.16,0.04,0.4,0.2,1,0
"2901","LOO",2,50,50,0.16,0.04,0.4,0.2,1,0
"2902","DIC",3,50,50,0.16,0.04,0.4,0.2,1,0
"2903","WAIC",3,50,50,0.16,0.04,0.4,0.2,1,0
"2904","LOO",3,50,50,0.16,0.04,0.4,0.2,1,0
"2905","DIC",4,50,50,0.16,0.04,0.4,0.2,1,0
"2906","WAIC",4,50,50,0.16,0.04,0.4,0.2,1,0
"2907","LOO",4,50,50,0.16,0.04,0.4,0.2,1,0
"2908","DIC",5,50,50,0.16,0.04,0.4,0.2,1,0.02
"2909","WAIC",5,50,50,0.16,0.04,0.4,0.2,1,0.03
"2910","LOO",5,50,50,0.16,0.04,0.4,0.2,1,0.03
"2911","DIC",1,70,50,0.16,0.04,0.4,0.2,1,0.97
"2912","WAIC",1,70,50,0.16,0.04,0.4,0.2,1,0.97
"2913","LOO",1,70,50,0.16,0.04,0.4,0.2,1,0.97
"2914","DIC",2,70,50,0.16,0.04,0.4,0.2,1,0
"2915","WAIC",2,70,50,0.16,0.04,0.4,0.2,1,0
"2916","LOO",2,70,50,0.16,0.04,0.4,0.2,1,0
"2917","DIC",3,70,50,0.16,0.04,0.4,0.2,1,0
"2918","WAIC",3,70,50,0.16,0.04,0.4,0.2,1,0
"2919","LOO",3,70,50,0.16,0.04,0.4,0.2,1,0
"2920","DIC",4,70,50,0.16,0.04,0.4,0.2,1,0
"2921","WAIC",4,70,50,0.16,0.04,0.4,0.2,1,0
"2922","LOO",4,70,50,0.16,0.04,0.4,0.2,1,0
"2923","DIC",5,70,50,0.16,0.04,0.4,0.2,1,0.03
"2924","WAIC",5,70,50,0.16,0.04,0.4,0.2,1,0.03
"2925","LOO",5,70,50,0.16,0.04,0.4,0.2,1,0.03
"2926","DIC",1,20,100,0.16,0.04,0.4,0.2,1,0.99
"2927","WAIC",1,20,100,0.16,0.04,0.4,0.2,1,0.99
"2928","LOO",1,20,100,0.16,0.04,0.4,0.2,1,0.99
"2929","DIC",2,20,100,0.16,0.04,0.4,0.2,1,0
"2930","WAIC",2,20,100,0.16,0.04,0.4,0.2,1,0
"2931","LOO",2,20,100,0.16,0.04,0.4,0.2,1,0
"2932","DIC",3,20,100,0.16,0.04,0.4,0.2,1,0
"2933","WAIC",3,20,100,0.16,0.04,0.4,0.2,1,0
"2934","LOO",3,20,100,0.16,0.04,0.4,0.2,1,0
"2935","DIC",4,20,100,0.16,0.04,0.4,0.2,1,0
"2936","WAIC",4,20,100,0.16,0.04,0.4,0.2,1,0
"2937","LOO",4,20,100,0.16,0.04,0.4,0.2,1,0
"2938","DIC",5,20,100,0.16,0.04,0.4,0.2,1,0.01
"2939","WAIC",5,20,100,0.16,0.04,0.4,0.2,1,0.01
"2940","LOO",5,20,100,0.16,0.04,0.4,0.2,1,0.01
"2941","DIC",1,50,100,0.16,0.04,0.4,0.2,1,0.97
"2942","WAIC",1,50,100,0.16,0.04,0.4,0.2,1,0.98
"2943","LOO",1,50,100,0.16,0.04,0.4,0.2,1,0.98
"2944","DIC",2,50,100,0.16,0.04,0.4,0.2,1,0
"2945","WAIC",2,50,100,0.16,0.04,0.4,0.2,1,0
"2946","LOO",2,50,100,0.16,0.04,0.4,0.2,1,0
"2947","DIC",3,50,100,0.16,0.04,0.4,0.2,1,0
"2948","WAIC",3,50,100,0.16,0.04,0.4,0.2,1,0
"2949","LOO",3,50,100,0.16,0.04,0.4,0.2,1,0
"2950","DIC",4,50,100,0.16,0.04,0.4,0.2,1,0
"2951","WAIC",4,50,100,0.16,0.04,0.4,0.2,1,0
"2952","LOO",4,50,100,0.16,0.04,0.4,0.2,1,0
"2953","DIC",5,50,100,0.16,0.04,0.4,0.2,1,0.03
"2954","WAIC",5,50,100,0.16,0.04,0.4,0.2,1,0.02
"2955","LOO",5,50,100,0.16,0.04,0.4,0.2,1,0.02
"2956","DIC",1,70,100,0.16,0.04,0.4,0.2,1,0.79
"2957","WAIC",1,70,100,0.16,0.04,0.4,0.2,1,0.92
"2958","LOO",1,70,100,0.16,0.04,0.4,0.2,1,0.86
"2959","DIC",2,70,100,0.16,0.04,0.4,0.2,1,0
"2960","WAIC",2,70,100,0.16,0.04,0.4,0.2,1,0
"2961","LOO",2,70,100,0.16,0.04,0.4,0.2,1,0
"2962","DIC",3,70,100,0.16,0.04,0.4,0.2,1,0.11
"2963","WAIC",3,70,100,0.16,0.04,0.4,0.2,1,0
"2964","LOO",3,70,100,0.16,0.04,0.4,0.2,1,0
"2965","DIC",4,70,100,0.16,0.04,0.4,0.2,1,0
"2966","WAIC",4,70,100,0.16,0.04,0.4,0.2,1,0
"2967","LOO",4,70,100,0.16,0.04,0.4,0.2,1,0
"2968","DIC",5,70,100,0.16,0.04,0.4,0.2,1,0.1
"2969","WAIC",5,70,100,0.16,0.04,0.4,0.2,1,0.08
"2970","LOO",5,70,100,0.16,0.04,0.4,0.2,1,0.14
"2971","DIC",1,20,10,0.04,0.16,0.4,0.2,1,0.85
"2972","WAIC",1,20,10,0.04,0.16,0.4,0.2,1,0.85
"2973","LOO",1,20,10,0.04,0.16,0.4,0.2,1,0.85
"2974","DIC",2,20,10,0.04,0.16,0.4,0.2,1,0.1
"2975","WAIC",2,20,10,0.04,0.16,0.4,0.2,1,0.08
"2976","LOO",2,20,10,0.04,0.16,0.4,0.2,1,0.08
"2977","DIC",3,20,10,0.04,0.16,0.4,0.2,1,0
"2978","WAIC",3,20,10,0.04,0.16,0.4,0.2,1,0
"2979","LOO",3,20,10,0.04,0.16,0.4,0.2,1,0
"2980","DIC",4,20,10,0.04,0.16,0.4,0.2,1,0.05
"2981","WAIC",4,20,10,0.04,0.16,0.4,0.2,1,0.07
"2982","LOO",4,20,10,0.04,0.16,0.4,0.2,1,0.07
"2983","DIC",5,20,10,0.04,0.16,0.4,0.2,1,0
"2984","WAIC",5,20,10,0.04,0.16,0.4,0.2,1,0
"2985","LOO",5,20,10,0.04,0.16,0.4,0.2,1,0
