"","IC","Model","marg","N","J","TAU0","TAU1","G10","G20","p_choose"
"408","LOO",1,20,10,0.16,0.16,0.2,0.2,0,0
"409","DIC",2,20,10,0.16,0.16,0.2,0.2,0,0.1
"410","WAIC",2,20,10,0.16,0.16,0.2,0.2,0,0.97
"411","LOO",2,20,10,0.16,0.16,0.2,0.2,0,0.98
"412","DIC",3,20,10,0.16,0.16,0.2,0.2,0,0.05
"413","WAIC",3,20,10,0.16,0.16,0.2,0.2,0,0
"414","LOO",3,20,10,0.16,0.16,0.2,0.2,0,0
"415","DIC",4,20,10,0.16,0.16,0.2,0.2,0,0.2
"416","WAIC",4,20,10,0.16,0.16,0.2,0.2,0,0.03
"417","LOO",4,20,10,0.16,0.16,0.2,0.2,0,0.02
"418","DIC",5,20,10,0.16,0.16,0.2,0.2,0,0
"419","WAIC",5,20,10,0.16,0.16,0.2,0.2,0,0
"420","LOO",5,20,10,0.16,0.16,0.2,0.2,0,0
"421","DIC",1,50,10,0.16,0.16,0.2,0.2,0,0.97
"422","WAIC",1,50,10,0.16,0.16,0.2,0.2,0,0
"423","LOO",1,50,10,0.16,0.16,0.2,0.2,0,0
"424","DIC",2,50,10,0.16,0.16,0.2,0.2,0,0
"425","WAIC",2,50,10,0.16,0.16,0.2,0.2,0,0.94
"426","LOO",2,50,10,0.16,0.16,0.2,0.2,0,0.94
"427","DIC",3,50,10,0.16,0.16,0.2,0.2,0,0.02
"428","WAIC",3,50,10,0.16,0.16,0.2,0.2,0,0
"429","LOO",3,50,10,0.16,0.16,0.2,0.2,0,0
"430","DIC",4,50,10,0.16,0.16,0.2,0.2,0,0
"431","WAIC",4,50,10,0.16,0.16,0.2,0.2,0,0.06
"432","LOO",4,50,10,0.16,0.16,0.2,0.2,0,0.06
"433","DIC",5,50,10,0.16,0.16,0.2,0.2,0,0.01
"434","WAIC",5,50,10,0.16,0.16,0.2,0.2,0,0
"435","LOO",5,50,10,0.16,0.16,0.2,0.2,0,0
"436","DIC",1,70,10,0.16,0.16,0.2,0.2,0,0.99
"437","WAIC",1,70,10,0.16,0.16,0.2,0.2,0,0
"438","LOO",1,70,10,0.16,0.16,0.2,0.2,0,0
"439","DIC",2,70,10,0.16,0.16,0.2,0.2,0,0
"440","WAIC",2,70,10,0.16,0.16,0.2,0.2,0,0.85
"441","LOO",2,70,10,0.16,0.16,0.2,0.2,0,0.92
"442","DIC",3,70,10,0.16,0.16,0.2,0.2,0,0.01
"443","WAIC",3,70,10,0.16,0.16,0.2,0.2,0,0
"444","LOO",3,70,10,0.16,0.16,0.2,0.2,0,0
"445","DIC",4,70,10,0.16,0.16,0.2,0.2,0,0
"446","WAIC",4,70,10,0.16,0.16,0.2,0.2,0,0.15
"447","LOO",4,70,10,0.16,0.16,0.2,0.2,0,0.08
"448","DIC",5,70,10,0.16,0.16,0.2,0.2,0,0
"449","WAIC",5,70,10,0.16,0.16,0.2,0.2,0,0
"450","LOO",5,70,10,0.16,0.16,0.2,0.2,0,0
"451","DIC",1,20,50,0.16,0.16,0.2,0.2,0,1
"452","WAIC",1,20,50,0.16,0.16,0.2,0.2,0,0
"453","LOO",1,20,50,0.16,0.16,0.2,0.2,0,0
"454","DIC",2,20,50,0.16,0.16,0.2,0.2,0,0
"455","WAIC",2,20,50,0.16,0.16,0.2,0.2,0,0.42
"456","LOO",2,20,50,0.16,0.16,0.2,0.2,0,0.42
"457","DIC",3,20,50,0.16,0.16,0.2,0.2,0,0
"458","WAIC",3,20,50,0.16,0.16,0.2,0.2,0,0
"459","LOO",3,20,50,0.16,0.16,0.2,0.2,0,0
"460","DIC",4,20,50,0.16,0.16,0.2,0.2,0,0
"461","WAIC",4,20,50,0.16,0.16,0.2,0.2,0,0.58
"462","LOO",4,20,50,0.16,0.16,0.2,0.2,0,0.58
"463","DIC",5,20,50,0.16,0.16,0.2,0.2,0,0
"464","WAIC",5,20,50,0.16,0.16,0.2,0.2,0,0
"465","LOO",5,20,50,0.16,0.16,0.2,0.2,0,0
"466","DIC",1,50,50,0.16,0.16,0.2,0.2,0,0.96
"467","WAIC",1,50,50,0.16,0.16,0.2,0.2,0,0
"468","LOO",1,50,50,0.16,0.16,0.2,0.2,0,0
"469","DIC",2,50,50,0.16,0.16,0.2,0.2,0,0
"470","WAIC",2,50,50,0.16,0.16,0.2,0.2,0,0
"471","LOO",2,50,50,0.16,0.16,0.2,0.2,0,0
"472","DIC",3,50,50,0.16,0.16,0.2,0.2,0,0.01
"473","WAIC",3,50,50,0.16,0.16,0.2,0.2,0,0
"474","LOO",3,50,50,0.16,0.16,0.2,0.2,0,0
"475","DIC",4,50,50,0.16,0.16,0.2,0.2,0,0
"476","WAIC",4,50,50,0.16,0.16,0.2,0.2,0,1
"477","LOO",4,50,50,0.16,0.16,0.2,0.2,0,1
"478","DIC",5,50,50,0.16,0.16,0.2,0.2,0,0.03
"479","WAIC",5,50,50,0.16,0.16,0.2,0.2,0,0
"480","LOO",5,50,50,0.16,0.16,0.2,0.2,0,0
"481","DIC",1,70,50,0.16,0.16,0.2,0.2,0,0.98
"482","WAIC",1,70,50,0.16,0.16,0.2,0.2,0,0
"483","LOO",1,70,50,0.16,0.16,0.2,0.2,0,0
"484","DIC",2,70,50,0.16,0.16,0.2,0.2,0,0
"485","WAIC",2,70,50,0.16,0.16,0.2,0.2,0,0
"486","LOO",2,70,50,0.16,0.16,0.2,0.2,0,0
"487","DIC",3,70,50,0.16,0.16,0.2,0.2,0,0.02
"488","WAIC",3,70,50,0.16,0.16,0.2,0.2,0,0
"489","LOO",3,70,50,0.16,0.16,0.2,0.2,0,0
"490","DIC",4,70,50,0.16,0.16,0.2,0.2,0,0
"491","WAIC",4,70,50,0.16,0.16,0.2,0.2,0,1
"492","LOO",4,70,50,0.16,0.16,0.2,0.2,0,1
"493","DIC",5,70,50,0.16,0.16,0.2,0.2,0,0
"494","WAIC",5,70,50,0.16,0.16,0.2,0.2,0,0
"495","LOO",5,70,50,0.16,0.16,0.2,0.2,0,0
"496","DIC",1,20,100,0.16,0.16,0.2,0.2,0,0.97
"497","WAIC",1,20,100,0.16,0.16,0.2,0.2,0,0
"498","LOO",1,20,100,0.16,0.16,0.2,0.2,0,0
"499","DIC",2,20,100,0.16,0.16,0.2,0.2,0,0
"500","WAIC",2,20,100,0.16,0.16,0.2,0.2,0,0.06
"501","LOO",2,20,100,0.16,0.16,0.2,0.2,0,0.06
"502","DIC",3,20,100,0.16,0.16,0.2,0.2,0,0.02
"503","WAIC",3,20,100,0.16,0.16,0.2,0.2,0,0
"504","LOO",3,20,100,0.16,0.16,0.2,0.2,0,0
"505","DIC",4,20,100,0.16,0.16,0.2,0.2,0,0
"506","WAIC",4,20,100,0.16,0.16,0.2,0.2,0,0.94
"507","LOO",4,20,100,0.16,0.16,0.2,0.2,0,0.94
"508","DIC",5,20,100,0.16,0.16,0.2,0.2,0,0.01
"509","WAIC",5,20,100,0.16,0.16,0.2,0.2,0,0
"510","LOO",5,20,100,0.16,0.16,0.2,0.2,0,0
"511","DIC",1,50,100,0.16,0.16,0.2,0.2,0,0.96
"512","WAIC",1,50,100,0.16,0.16,0.2,0.2,0,0
"513","LOO",1,50,100,0.16,0.16,0.2,0.2,0,0
"514","DIC",2,50,100,0.16,0.16,0.2,0.2,0,0
"515","WAIC",2,50,100,0.16,0.16,0.2,0.2,0,0
"516","LOO",2,50,100,0.16,0.16,0.2,0.2,0,0
"517","DIC",3,50,100,0.16,0.16,0.2,0.2,0,0
"518","WAIC",3,50,100,0.16,0.16,0.2,0.2,0,0
"519","LOO",3,50,100,0.16,0.16,0.2,0.2,0,0
"520","DIC",4,50,100,0.16,0.16,0.2,0.2,0,0
"521","WAIC",4,50,100,0.16,0.16,0.2,0.2,0,1
"522","LOO",4,50,100,0.16,0.16,0.2,0.2,0,1
"523","DIC",5,50,100,0.16,0.16,0.2,0.2,0,0.04
"524","WAIC",5,50,100,0.16,0.16,0.2,0.2,0,0
"525","LOO",5,50,100,0.16,0.16,0.2,0.2,0,0
"526","DIC",1,70,100,0.16,0.16,0.2,0.2,0,0.95
"527","WAIC",1,70,100,0.16,0.16,0.2,0.2,0,0.37
"528","LOO",1,70,100,0.16,0.16,0.2,0.2,0,0.37
"529","DIC",2,70,100,0.16,0.16,0.2,0.2,0,0
"530","WAIC",2,70,100,0.16,0.16,0.2,0.2,0,0
"531","LOO",2,70,100,0.16,0.16,0.2,0.2,0,0
"532","DIC",3,70,100,0.16,0.16,0.2,0.2,0,0
"533","WAIC",3,70,100,0.16,0.16,0.2,0.2,0,0
"534","LOO",3,70,100,0.16,0.16,0.2,0.2,0,0
"535","DIC",4,70,100,0.16,0.16,0.2,0.2,0,0
"536","WAIC",4,70,100,0.16,0.16,0.2,0.2,0,0.63
"537","LOO",4,70,100,0.16,0.16,0.2,0.2,0,0.63
"538","DIC",5,70,100,0.16,0.16,0.2,0.2,0,0.05
"539","WAIC",5,70,100,0.16,0.16,0.2,0.2,0,0
"540","LOO",5,70,100,0.16,0.16,0.2,0.2,0,0
"541","DIC",1,20,10,0.04,0.04,0.4,0.2,0,0.15
"542","WAIC",1,20,10,0.04,0.04,0.4,0.2,0,0
"543","LOO",1,20,10,0.04,0.04,0.4,0.2,0,0
"544","DIC",2,20,10,0.04,0.04,0.4,0.2,0,0.77
"545","WAIC",2,20,10,0.04,0.04,0.4,0.2,0,1
"546","LOO",2,20,10,0.04,0.04,0.4,0.2,0,1
"547","DIC",3,20,10,0.04,0.04,0.4,0.2,0,0.03
"548","WAIC",3,20,10,0.04,0.04,0.4,0.2,0,0
"549","LOO",3,20,10,0.04,0.04,0.4,0.2,0,0
"550","DIC",4,20,10,0.04,0.04,0.4,0.2,0,0.05
"551","WAIC",4,20,10,0.04,0.04,0.4,0.2,0,0
"552","LOO",4,20,10,0.04,0.04,0.4,0.2,0,0
"553","DIC",5,20,10,0.04,0.04,0.4,0.2,0,0
"554","WAIC",5,20,10,0.04,0.04,0.4,0.2,0,0
"555","LOO",5,20,10,0.04,0.04,0.4,0.2,0,0
"556","DIC",1,50,10,0.04,0.04,0.4,0.2,0,0.44
"557","WAIC",1,50,10,0.04,0.04,0.4,0.2,0,0
"558","LOO",1,50,10,0.04,0.04,0.4,0.2,0,0
"559","DIC",2,50,10,0.04,0.04,0.4,0.2,0,0.54
"560","WAIC",2,50,10,0.04,0.04,0.4,0.2,0,1
"561","LOO",2,50,10,0.04,0.04,0.4,0.2,0,1
"562","DIC",3,50,10,0.04,0.04,0.4,0.2,0,0.01
"563","WAIC",3,50,10,0.04,0.04,0.4,0.2,0,0
"564","LOO",3,50,10,0.04,0.04,0.4,0.2,0,0
"565","DIC",4,50,10,0.04,0.04,0.4,0.2,0,0
"566","WAIC",4,50,10,0.04,0.04,0.4,0.2,0,0
"567","LOO",4,50,10,0.04,0.04,0.4,0.2,0,0
"568","DIC",5,50,10,0.04,0.04,0.4,0.2,0,0.01
"569","WAIC",5,50,10,0.04,0.04,0.4,0.2,0,0
"570","LOO",5,50,10,0.04,0.04,0.4,0.2,0,0
"571","DIC",1,70,10,0.04,0.04,0.4,0.2,0,0.7
"572","WAIC",1,70,10,0.04,0.04,0.4,0.2,0,0
"573","LOO",1,70,10,0.04,0.04,0.4,0.2,0,0
"574","DIC",2,70,10,0.04,0.04,0.4,0.2,0,0.29
"575","WAIC",2,70,10,0.04,0.04,0.4,0.2,0,1
"576","LOO",2,70,10,0.04,0.04,0.4,0.2,0,1
"577","DIC",3,70,10,0.04,0.04,0.4,0.2,0,0.01
"578","WAIC",3,70,10,0.04,0.04,0.4,0.2,0,0
"579","LOO",3,70,10,0.04,0.04,0.4,0.2,0,0
"580","DIC",4,70,10,0.04,0.04,0.4,0.2,0,0
"581","WAIC",4,70,10,0.04,0.04,0.4,0.2,0,0
"582","LOO",4,70,10,0.04,0.04,0.4,0.2,0,0
"583","DIC",5,70,10,0.04,0.04,0.4,0.2,0,0
"584","WAIC",5,70,10,0.04,0.04,0.4,0.2,0,0
"585","LOO",5,70,10,0.04,0.04,0.4,0.2,0,0
"586","DIC",1,20,50,0.04,0.04,0.4,0.2,0,0.98
"587","WAIC",1,20,50,0.04,0.04,0.4,0.2,0,0
"588","LOO",1,20,50,0.04,0.04,0.4,0.2,0,0
"589","DIC",2,20,50,0.04,0.04,0.4,0.2,0,0.02
"590","WAIC",2,20,50,0.04,0.04,0.4,0.2,0,1
"591","LOO",2,20,50,0.04,0.04,0.4,0.2,0,1
"592","DIC",3,20,50,0.04,0.04,0.4,0.2,0,0
"593","WAIC",3,20,50,0.04,0.04,0.4,0.2,0,0
"594","LOO",3,20,50,0.04,0.04,0.4,0.2,0,0
"595","DIC",4,20,50,0.04,0.04,0.4,0.2,0,0
"596","WAIC",4,20,50,0.04,0.04,0.4,0.2,0,0
"597","LOO",4,20,50,0.04,0.04,0.4,0.2,0,0
"598","DIC",5,20,50,0.04,0.04,0.4,0.2,0,0
"599","WAIC",5,20,50,0.04,0.04,0.4,0.2,0,0
"600","LOO",5,20,50,0.04,0.04,0.4,0.2,0,0
"601","DIC",1,50,50,0.04,0.04,0.4,0.2,0,0.97
"602","WAIC",1,50,50,0.04,0.04,0.4,0.2,0,0
"603","LOO",1,50,50,0.04,0.04,0.4,0.2,0,0
"604","DIC",2,50,50,0.04,0.04,0.4,0.2,0,0
"605","WAIC",2,50,50,0.04,0.04,0.4,0.2,0,1
"606","LOO",2,50,50,0.04,0.04,0.4,0.2,0,1
"607","DIC",3,50,50,0.04,0.04,0.4,0.2,0,0
"608","WAIC",3,50,50,0.04,0.04,0.4,0.2,0,0
"609","LOO",3,50,50,0.04,0.04,0.4,0.2,0,0
"610","DIC",4,50,50,0.04,0.04,0.4,0.2,0,0
"611","WAIC",4,50,50,0.04,0.04,0.4,0.2,0,0
"612","LOO",4,50,50,0.04,0.04,0.4,0.2,0,0
"613","DIC",5,50,50,0.04,0.04,0.4,0.2,0,0.03
"614","WAIC",5,50,50,0.04,0.04,0.4,0.2,0,0
"615","LOO",5,50,50,0.04,0.04,0.4,0.2,0,0
"616","DIC",1,70,50,0.04,0.04,0.4,0.2,0,0.96
"617","WAIC",1,70,50,0.04,0.04,0.4,0.2,0,0
"618","LOO",1,70,50,0.04,0.04,0.4,0.2,0,0
"619","DIC",2,70,50,0.04,0.04,0.4,0.2,0,0
"620","WAIC",2,70,50,0.04,0.04,0.4,0.2,0,1
"621","LOO",2,70,50,0.04,0.04,0.4,0.2,0,1
"622","DIC",3,70,50,0.04,0.04,0.4,0.2,0,0.03
"623","WAIC",3,70,50,0.04,0.04,0.4,0.2,0,0
"624","LOO",3,70,50,0.04,0.04,0.4,0.2,0,0
"625","DIC",4,70,50,0.04,0.04,0.4,0.2,0,0
"626","WAIC",4,70,50,0.04,0.04,0.4,0.2,0,0
"627","LOO",4,70,50,0.04,0.04,0.4,0.2,0,0
"628","DIC",5,70,50,0.04,0.04,0.4,0.2,0,0.01
"629","WAIC",5,70,50,0.04,0.04,0.4,0.2,0,0
"630","LOO",5,70,50,0.04,0.04,0.4,0.2,0,0
"631","DIC",1,20,100,0.04,0.04,0.4,0.2,0,0.97
"632","WAIC",1,20,100,0.04,0.04,0.4,0.2,0,0
"633","LOO",1,20,100,0.04,0.04,0.4,0.2,0,0
"634","DIC",2,20,100,0.04,0.04,0.4,0.2,0,0
"635","WAIC",2,20,100,0.04,0.04,0.4,0.2,0,1
"636","LOO",2,20,100,0.04,0.04,0.4,0.2,0,1
"637","DIC",3,20,100,0.04,0.04,0.4,0.2,0,0.02
"638","WAIC",3,20,100,0.04,0.04,0.4,0.2,0,0
"639","LOO",3,20,100,0.04,0.04,0.4,0.2,0,0
"640","DIC",4,20,100,0.04,0.04,0.4,0.2,0,0
"641","WAIC",4,20,100,0.04,0.04,0.4,0.2,0,0
"642","LOO",4,20,100,0.04,0.04,0.4,0.2,0,0
"643","DIC",5,20,100,0.04,0.04,0.4,0.2,0,0.01
"644","WAIC",5,20,100,0.04,0.04,0.4,0.2,0,0
"645","LOO",5,20,100,0.04,0.04,0.4,0.2,0,0
"646","DIC",1,50,100,0.04,0.04,0.4,0.2,0,0.97
"647","WAIC",1,50,100,0.04,0.04,0.4,0.2,0,0
"648","LOO",1,50,100,0.04,0.04,0.4,0.2,0,0
"649","DIC",2,50,100,0.04,0.04,0.4,0.2,0,0
"650","WAIC",2,50,100,0.04,0.04,0.4,0.2,0,1
"651","LOO",2,50,100,0.04,0.04,0.4,0.2,0,1
"652","DIC",3,50,100,0.04,0.04,0.4,0.2,0,0.01
"653","WAIC",3,50,100,0.04,0.04,0.4,0.2,0,0
"654","LOO",3,50,100,0.04,0.04,0.4,0.2,0,0
"655","DIC",4,50,100,0.04,0.04,0.4,0.2,0,0
"656","WAIC",4,50,100,0.04,0.04,0.4,0.2,0,0
"657","LOO",4,50,100,0.04,0.04,0.4,0.2,0,0
"658","DIC",5,50,100,0.04,0.04,0.4,0.2,0,0.02
"659","WAIC",5,50,100,0.04,0.04,0.4,0.2,0,0
"660","LOO",5,50,100,0.04,0.04,0.4,0.2,0,0
"661","DIC",1,70,100,0.04,0.04,0.4,0.2,0,0.95
"662","WAIC",1,70,100,0.04,0.04,0.4,0.2,0,0
"663","LOO",1,70,100,0.04,0.04,0.4,0.2,0,0
"664","DIC",2,70,100,0.04,0.04,0.4,0.2,0,0
"665","WAIC",2,70,100,0.04,0.04,0.4,0.2,0,0.98
"666","LOO",2,70,100,0.04,0.04,0.4,0.2,0,0.98
"667","DIC",3,70,100,0.04,0.04,0.4,0.2,0,0.01
"668","WAIC",3,70,100,0.04,0.04,0.4,0.2,0,0
"669","LOO",3,70,100,0.04,0.04,0.4,0.2,0,0
"670","DIC",4,70,100,0.04,0.04,0.4,0.2,0,0
"671","WAIC",4,70,100,0.04,0.04,0.4,0.2,0,0.02
"672","LOO",4,70,100,0.04,0.04,0.4,0.2,0,0.02
"673","DIC",5,70,100,0.04,0.04,0.4,0.2,0,0.04
"674","WAIC",5,70,100,0.04,0.04,0.4,0.2,0,0
"675","LOO",5,70,100,0.04,0.04,0.4,0.2,0,0
"676","DIC",1,20,10,0.16,0.04,0.4,0.2,0,0.24
"677","WAIC",1,20,10,0.16,0.04,0.4,0.2,0,0
"678","LOO",1,20,10,0.16,0.04,0.4,0.2,0,0
"679","DIC",2,20,10,0.16,0.04,0.4,0.2,0,0.68
"680","WAIC",2,20,10,0.16,0.04,0.4,0.2,0,1
"681","LOO",2,20,10,0.16,0.04,0.4,0.2,0,1
"682","DIC",3,20,10,0.16,0.04,0.4,0.2,0,0.03
"683","WAIC",3,20,10,0.16,0.04,0.4,0.2,0,0
"684","LOO",3,20,10,0.16,0.04,0.4,0.2,0,0
"685","DIC",4,20,10,0.16,0.04,0.4,0.2,0,0.05
"686","WAIC",4,20,10,0.16,0.04,0.4,0.2,0,0
"687","LOO",4,20,10,0.16,0.04,0.4,0.2,0,0
"688","DIC",5,20,10,0.16,0.04,0.4,0.2,0,0
"689","WAIC",5,20,10,0.16,0.04,0.4,0.2,0,0
"690","LOO",5,20,10,0.16,0.04,0.4,0.2,0,0
"691","DIC",1,50,10,0.16,0.04,0.4,0.2,0,0.5
"692","WAIC",1,50,10,0.16,0.04,0.4,0.2,0,0
"693","LOO",1,50,10,0.16,0.04,0.4,0.2,0,0
"694","DIC",2,50,10,0.16,0.04,0.4,0.2,0,0.48
"695","WAIC",2,50,10,0.16,0.04,0.4,0.2,0,1
"696","LOO",2,50,10,0.16,0.04,0.4,0.2,0,1
"697","DIC",3,50,10,0.16,0.04,0.4,0.2,0,0.01
"698","WAIC",3,50,10,0.16,0.04,0.4,0.2,0,0
"699","LOO",3,50,10,0.16,0.04,0.4,0.2,0,0
"700","DIC",4,50,10,0.16,0.04,0.4,0.2,0,0
"701","WAIC",4,50,10,0.16,0.04,0.4,0.2,0,0
"702","LOO",4,50,10,0.16,0.04,0.4,0.2,0,0
"703","DIC",5,50,10,0.16,0.04,0.4,0.2,0,0.01
"704","WAIC",5,50,10,0.16,0.04,0.4,0.2,0,0
"705","LOO",5,50,10,0.16,0.04,0.4,0.2,0,0
"706","DIC",1,70,10,0.16,0.04,0.4,0.2,0,0.76
"707","WAIC",1,70,10,0.16,0.04,0.4,0.2,0,0
"708","LOO",1,70,10,0.16,0.04,0.4,0.2,0,0
"709","DIC",2,70,10,0.16,0.04,0.4,0.2,0,0.22
"710","WAIC",2,70,10,0.16,0.04,0.4,0.2,0,1
"711","LOO",2,70,10,0.16,0.04,0.4,0.2,0,1
"712","DIC",3,70,10,0.16,0.04,0.4,0.2,0,0.01
"713","WAIC",3,70,10,0.16,0.04,0.4,0.2,0,0
"714","LOO",3,70,10,0.16,0.04,0.4,0.2,0,0
"715","DIC",4,70,10,0.16,0.04,0.4,0.2,0,0
"716","WAIC",4,70,10,0.16,0.04,0.4,0.2,0,0
"717","LOO",4,70,10,0.16,0.04,0.4,0.2,0,0
"718","DIC",5,70,10,0.16,0.04,0.4,0.2,0,0.01
"719","WAIC",5,70,10,0.16,0.04,0.4,0.2,0,0
"720","LOO",5,70,10,0.16,0.04,0.4,0.2,0,0
"721","DIC",1,20,50,0.16,0.04,0.4,0.2,0,0.99
"722","WAIC",1,20,50,0.16,0.04,0.4,0.2,0,0
"723","LOO",1,20,50,0.16,0.04,0.4,0.2,0,0
"724","DIC",2,20,50,0.16,0.04,0.4,0.2,0,0.01
"725","WAIC",2,20,50,0.16,0.04,0.4,0.2,0,0.99
"726","LOO",2,20,50,0.16,0.04,0.4,0.2,0,0.99
"727","DIC",3,20,50,0.16,0.04,0.4,0.2,0,0
"728","WAIC",3,20,50,0.16,0.04,0.4,0.2,0,0
"729","LOO",3,20,50,0.16,0.04,0.4,0.2,0,0
"730","DIC",4,20,50,0.16,0.04,0.4,0.2,0,0
"731","WAIC",4,20,50,0.16,0.04,0.4,0.2,0,0.01
"732","LOO",4,20,50,0.16,0.04,0.4,0.2,0,0.01
"733","DIC",5,20,50,0.16,0.04,0.4,0.2,0,0
"734","WAIC",5,20,50,0.16,0.04,0.4,0.2,0,0
"735","LOO",5,20,50,0.16,0.04,0.4,0.2,0,0
"736","DIC",1,50,50,0.16,0.04,0.4,0.2,0,0.99
"737","WAIC",1,50,50,0.16,0.04,0.4,0.2,0,0
"738","LOO",1,50,50,0.16,0.04,0.4,0.2,0,0
"739","DIC",2,50,50,0.16,0.04,0.4,0.2,0,0
"740","WAIC",2,50,50,0.16,0.04,0.4,0.2,0,1
"741","LOO",2,50,50,0.16,0.04,0.4,0.2,0,1
"742","DIC",3,50,50,0.16,0.04,0.4,0.2,0,0.01
"743","WAIC",3,50,50,0.16,0.04,0.4,0.2,0,0
"744","LOO",3,50,50,0.16,0.04,0.4,0.2,0,0
"745","DIC",4,50,50,0.16,0.04,0.4,0.2,0,0
"746","WAIC",4,50,50,0.16,0.04,0.4,0.2,0,0
"747","LOO",4,50,50,0.16,0.04,0.4,0.2,0,0
"748","DIC",5,50,50,0.16,0.04,0.4,0.2,0,0
"749","WAIC",5,50,50,0.16,0.04,0.4,0.2,0,0
"750","LOO",5,50,50,0.16,0.04,0.4,0.2,0,0
"751","DIC",1,70,50,0.16,0.04,0.4,0.2,0,0.98
"752","WAIC",1,70,50,0.16,0.04,0.4,0.2,0,0
"753","LOO",1,70,50,0.16,0.04,0.4,0.2,0,0
"754","DIC",2,70,50,0.16,0.04,0.4,0.2,0,0
"755","WAIC",2,70,50,0.16,0.04,0.4,0.2,0,1
"756","LOO",2,70,50,0.16,0.04,0.4,0.2,0,1
"757","DIC",3,70,50,0.16,0.04,0.4,0.2,0,0.02
"758","WAIC",3,70,50,0.16,0.04,0.4,0.2,0,0
"759","LOO",3,70,50,0.16,0.04,0.4,0.2,0,0
"760","DIC",4,70,50,0.16,0.04,0.4,0.2,0,0
"761","WAIC",4,70,50,0.16,0.04,0.4,0.2,0,0
"762","LOO",4,70,50,0.16,0.04,0.4,0.2,0,0
"763","DIC",5,70,50,0.16,0.04,0.4,0.2,0,0
"764","WAIC",5,70,50,0.16,0.04,0.4,0.2,0,0
"765","LOO",5,70,50,0.16,0.04,0.4,0.2,0,0
"766","DIC",1,20,100,0.16,0.04,0.4,0.2,0,0.95
"767","WAIC",1,20,100,0.16,0.04,0.4,0.2,0,0
"768","LOO",1,20,100,0.16,0.04,0.4,0.2,0,0
"769","DIC",2,20,100,0.16,0.04,0.4,0.2,0,0
"770","WAIC",2,20,100,0.16,0.04,0.4,0.2,0,1
"771","LOO",2,20,100,0.16,0.04,0.4,0.2,0,1
"772","DIC",3,20,100,0.16,0.04,0.4,0.2,0,0.01
"773","WAIC",3,20,100,0.16,0.04,0.4,0.2,0,0
"774","LOO",3,20,100,0.16,0.04,0.4,0.2,0,0
"775","DIC",4,20,100,0.16,0.04,0.4,0.2,0,0
"776","WAIC",4,20,100,0.16,0.04,0.4,0.2,0,0
"777","LOO",4,20,100,0.16,0.04,0.4,0.2,0,0
"778","DIC",5,20,100,0.16,0.04,0.4,0.2,0,0.04
"779","WAIC",5,20,100,0.16,0.04,0.4,0.2,0,0
"780","LOO",5,20,100,0.16,0.04,0.4,0.2,0,0
"781","DIC",1,50,100,0.16,0.04,0.4,0.2,0,0.95
"782","WAIC",1,50,100,0.16,0.04,0.4,0.2,0,0
"783","LOO",1,50,100,0.16,0.04,0.4,0.2,0,0
"784","DIC",2,50,100,0.16,0.04,0.4,0.2,0,0
"785","WAIC",2,50,100,0.16,0.04,0.4,0.2,0,0.9
"786","LOO",2,50,100,0.16,0.04,0.4,0.2,0,0.9
"787","DIC",3,50,100,0.16,0.04,0.4,0.2,0,0.03
"788","WAIC",3,50,100,0.16,0.04,0.4,0.2,0,0
"789","LOO",3,50,100,0.16,0.04,0.4,0.2,0,0
"790","DIC",4,50,100,0.16,0.04,0.4,0.2,0,0
"791","WAIC",4,50,100,0.16,0.04,0.4,0.2,0,0.1
"792","LOO",4,50,100,0.16,0.04,0.4,0.2,0,0.1
"793","DIC",5,50,100,0.16,0.04,0.4,0.2,0,0.02
"794","WAIC",5,50,100,0.16,0.04,0.4,0.2,0,0
"795","LOO",5,50,100,0.16,0.04,0.4,0.2,0,0
"796","DIC",1,70,100,0.16,0.04,0.4,0.2,0,0.98
"797","WAIC",1,70,100,0.16,0.04,0.4,0.2,0,0.05
"798","LOO",1,70,100,0.16,0.04,0.4,0.2,0,0.05
"799","DIC",2,70,100,0.16,0.04,0.4,0.2,0,0
"800","WAIC",2,70,100,0.16,0.04,0.4,0.2,0,0.86
"801","LOO",2,70,100,0.16,0.04,0.4,0.2,0,0.86
"802","DIC",3,70,100,0.16,0.04,0.4,0.2,0,0.01
"803","WAIC",3,70,100,0.16,0.04,0.4,0.2,0,0
"804","LOO",3,70,100,0.16,0.04,0.4,0.2,0,0
"805","DIC",4,70,100,0.16,0.04,0.4,0.2,0,0
"806","WAIC",4,70,100,0.16,0.04,0.4,0.2,0,0.09
"807","LOO",4,70,100,0.16,0.04,0.4,0.2,0,0.09
"808","DIC",5,70,100,0.16,0.04,0.4,0.2,0,0.01
"809","WAIC",5,70,100,0.16,0.04,0.4,0.2,0,0
"810","LOO",5,70,100,0.16,0.04,0.4,0.2,0,0
"811","DIC",1,20,10,0.04,0.16,0.4,0.2,0,0.64
"812","WAIC",1,20,10,0.04,0.16,0.4,0.2,0,0
"813","LOO",1,20,10,0.04,0.16,0.4,0.2,0,0
"814","DIC",2,20,10,0.04,0.16,0.4,0.2,0,0.08
"815","WAIC",2,20,10,0.04,0.16,0.4,0.2,0,0.97
"816","LOO",2,20,10,0.04,0.16,0.4,0.2,0,1
"817","DIC",3,20,10,0.04,0.16,0.4,0.2,0,0.04
"818","WAIC",3,20,10,0.04,0.16,0.4,0.2,0,0
